codigo_impeto,codigo_atributo,ordem,delta_fisico,bit_delta,largura_delta,fonte_preferida,registro_origem,endereco_origem,presente_dt200,presente_dt870_original,presente_dt870_atualizacao,condicao_estado,receita_confirmada,aplicavel_agora,falta_o_que
58,PB:550:6,4,4,271,5,dt870_atualizacao,57,dt870_atualizacao · PlayerBooster.bin · registro 57 · bit 271 · largura 5,true,false,true,ausente_comprovada,true,true,
64,PB:498:6,1,1,144,5,dt870_atualizacao,63,dt870_atualizacao · PlayerBooster.bin · registro 63 · bit 144 · largura 5,true,true,true,ausente_comprovada,true,true,
64,PB:396:6,2,1,276,5,dt870_atualizacao,63,dt870_atualizacao · PlayerBooster.bin · registro 63 · bit 276 · largura 5,true,true,true,ausente_comprovada,true,true,
64,PB:486:6,3,1,217,5,dt870_atualizacao,63,dt870_atualizacao · PlayerBooster.bin · registro 63 · bit 217 · largura 5,true,true,true,ausente_comprovada,true,true,
64,PB:530:6,4,1,244,5,dt870_atualizacao,63,dt870_atualizacao · PlayerBooster.bin · registro 63 · bit 244 · largura 5,true,true,true,ausente_comprovada,true,true,
69,PB:396:6,1,1,276,5,dt870_atualizacao,68,dt870_atualizacao · PlayerBooster.bin · registro 68 · bit 276 · largura 5,true,true,true,ausente_comprovada,true,true,
69,PB:504:6,2,1,149,5,dt870_atualizacao,68,dt870_atualizacao · PlayerBooster.bin · registro 68 · bit 149 · largura 5,true,true,true,ausente_comprovada,true,true,
69,PB:492:6,3,1,239,5,dt870_atualizacao,68,dt870_atualizacao · PlayerBooster.bin · registro 68 · bit 239 · largura 5,true,true,true,ausente_comprovada,true,true,
69,PB:530:6,4,1,244,5,dt870_atualizacao,68,dt870_atualizacao · PlayerBooster.bin · registro 68 · bit 244 · largura 5,true,true,true,ausente_comprovada,true,true,
70,PB:498:6,1,2,144,5,dt870_atualizacao,69,dt870_atualizacao · PlayerBooster.bin · registro 69 · bit 144 · largura 5,true,false,true,ausente_comprovada,true,true,
70,PB:396:6,2,2,276,5,dt870_atualizacao,69,dt870_atualizacao · PlayerBooster.bin · registro 69 · bit 276 · largura 5,true,false,true,ausente_comprovada,true,true,
70,PB:486:6,3,2,217,5,dt870_atualizacao,69,dt870_atualizacao · PlayerBooster.bin · registro 69 · bit 217 · largura 5,true,false,true,ausente_comprovada,true,true,
70,PB:530:6,4,2,244,5,dt870_atualizacao,69,dt870_atualizacao · PlayerBooster.bin · registro 69 · bit 244 · largura 5,true,false,true,ausente_comprovada,true,true,
71,PB:390:6,1,2,261,5,dt870_atualizacao,70,dt870_atualizacao · PlayerBooster.bin · registro 70 · bit 261 · largura 5,true,false,true,ausente_comprovada,true,true,
71,PB:544:6,2,2,266,5,dt870_atualizacao,70,dt870_atualizacao · PlayerBooster.bin · registro 70 · bit 266 · largura 5,true,false,true,ausente_comprovada,true,true,
71,PB:434:6,3,2,180,5,dt870_atualizacao,70,dt870_atualizacao · PlayerBooster.bin · registro 70 · bit 180 · largura 5,true,false,true,ausente_comprovada,true,true,
71,PB:454:6,4,2,234,5,dt870_atualizacao,70,dt870_atualizacao · PlayerBooster.bin · registro 70 · bit 234 · largura 5,true,false,true,ausente_comprovada,true,true,
72,PB:512:6,1,2,170,5,dt870_atualizacao,71,dt870_atualizacao · PlayerBooster.bin · registro 71 · bit 170 · largura 5,true,false,true,ausente_comprovada,true,true,
72,PB:486:6,2,2,217,5,dt870_atualizacao,71,dt870_atualizacao · PlayerBooster.bin · registro 71 · bit 217 · largura 5,true,false,true,ausente_comprovada,true,true,
72,PB:518:6,3,2,175,5,dt870_atualizacao,71,dt870_atualizacao · PlayerBooster.bin · registro 71 · bit 175 · largura 5,true,false,true,ausente_comprovada,true,true,
72,PB:480:6,4,2,202,5,dt870_atualizacao,71,dt870_atualizacao · PlayerBooster.bin · registro 71 · bit 202 · largura 5,true,false,true,ausente_comprovada,true,true,
73,PB:422:6,2,2,224,5,dt870_atualizacao,72,dt870_atualizacao · PlayerBooster.bin · registro 72 · bit 224 · largura 5,true,false,true,ausente_comprovada,true,true,
73,PB:472:6,3,2,,5,dt870_atualizacao,72,dt870_atualizacao · PlayerBooster.bin · registro 72 · conjunto GK bits 192/197/256,true,false,true,ausente_comprovada,false,false,permutacao_semantica_dos_tres_campos_gk
73,PB:466:6,1,2,,5,dt870_atualizacao,72,dt870_atualizacao · PlayerBooster.bin · registro 72 · conjunto GK bits 192/197/256,true,false,true,ausente_comprovada,false,false,permutacao_semantica_dos_tres_campos_gk
73,PB:460:6,4,2,,5,dt870_atualizacao,72,dt870_atualizacao · PlayerBooster.bin · registro 72 · conjunto GK bits 192/197/256,true,false,true,ausente_comprovada,false,false,permutacao_semantica_dos_tres_campos_gk
74,PB:448:6,1,2,229,5,dt870_atualizacao,73,dt870_atualizacao · PlayerBooster.bin · registro 73 · bit 229 · largura 5,true,true,true,ausente_comprovada,true,true,
74,PB:434:6,2,2,180,5,dt870_atualizacao,73,dt870_atualizacao · PlayerBooster.bin · registro 73 · bit 180 · largura 5,true,true,true,ausente_comprovada,true,true,
74,PB:480:6,3,2,202,5,dt870_atualizacao,73,dt870_atualizacao · PlayerBooster.bin · registro 73 · bit 202 · largura 5,true,true,true,ausente_comprovada,true,true,
74,PB:428:6,4,2,185,5,dt870_atualizacao,73,dt870_atualizacao · PlayerBooster.bin · registro 73 · bit 185 · largura 5,true,true,true,ausente_comprovada,true,true,
75,PB:396:6,1,2,276,5,dt870_atualizacao,74,dt870_atualizacao · PlayerBooster.bin · registro 74 · bit 276 · largura 5,true,false,true,ausente_comprovada,true,true,
75,PB:504:6,2,2,149,5,dt870_atualizacao,74,dt870_atualizacao · PlayerBooster.bin · registro 74 · bit 149 · largura 5,true,false,true,ausente_comprovada,true,true,
75,PB:492:6,3,2,239,5,dt870_atualizacao,74,dt870_atualizacao · PlayerBooster.bin · registro 74 · bit 239 · largura 5,true,false,true,ausente_comprovada,true,true,
75,PB:530:6,4,2,244,5,dt870_atualizacao,74,dt870_atualizacao · PlayerBooster.bin · registro 74 · bit 244 · largura 5,true,false,true,ausente_comprovada,true,true,
76,PB:498:6,1,3,144,5,dt870_atualizacao,75,dt870_atualizacao · PlayerBooster.bin · registro 75 · bit 144 · largura 5,true,false,true,ausente_comprovada,true,true,
76,PB:396:6,2,3,276,5,dt870_atualizacao,75,dt870_atualizacao · PlayerBooster.bin · registro 75 · bit 276 · largura 5,true,false,true,ausente_comprovada,true,true,
76,PB:486:6,3,3,217,5,dt870_atualizacao,75,dt870_atualizacao · PlayerBooster.bin · registro 75 · bit 217 · largura 5,true,false,true,ausente_comprovada,true,true,
76,PB:530:6,4,3,244,5,dt870_atualizacao,75,dt870_atualizacao · PlayerBooster.bin · registro 75 · bit 244 · largura 5,true,false,true,ausente_comprovada,true,true,
77,PB:390:6,1,3,261,5,dt870_atualizacao,76,dt870_atualizacao · PlayerBooster.bin · registro 76 · bit 261 · largura 5,true,false,true,ausente_comprovada,true,true,
77,PB:544:6,2,3,266,5,dt870_atualizacao,76,dt870_atualizacao · PlayerBooster.bin · registro 76 · bit 266 · largura 5,true,false,true,ausente_comprovada,true,true,
77,PB:434:6,3,3,180,5,dt870_atualizacao,76,dt870_atualizacao · PlayerBooster.bin · registro 76 · bit 180 · largura 5,true,false,true,ausente_comprovada,true,true,
77,PB:454:6,4,3,234,5,dt870_atualizacao,76,dt870_atualizacao · PlayerBooster.bin · registro 76 · bit 234 · largura 5,true,false,true,ausente_comprovada,true,true,
78,PB:512:6,1,3,170,5,dt870_atualizacao,77,dt870_atualizacao · PlayerBooster.bin · registro 77 · bit 170 · largura 5,true,false,true,ausente_comprovada,true,true,
78,PB:486:6,2,3,217,5,dt870_atualizacao,77,dt870_atualizacao · PlayerBooster.bin · registro 77 · bit 217 · largura 5,true,false,true,ausente_comprovada,true,true,
78,PB:518:6,3,3,175,5,dt870_atualizacao,77,dt870_atualizacao · PlayerBooster.bin · registro 77 · bit 175 · largura 5,true,false,true,ausente_comprovada,true,true,
78,PB:480:6,4,3,202,5,dt870_atualizacao,77,dt870_atualizacao · PlayerBooster.bin · registro 77 · bit 202 · largura 5,true,false,true,ausente_comprovada,true,true,
79,PB:422:6,2,3,224,5,dt870_atualizacao,78,dt870_atualizacao · PlayerBooster.bin · registro 78 · bit 224 · largura 5,true,true,true,ausente_comprovada,true,true,
79,PB:472:6,3,3,,5,dt870_atualizacao,78,dt870_atualizacao · PlayerBooster.bin · registro 78 · conjunto GK bits 192/197/256,true,true,true,ausente_comprovada,false,false,permutacao_semantica_dos_tres_campos_gk
79,PB:466:6,1,3,,5,dt870_atualizacao,78,dt870_atualizacao · PlayerBooster.bin · registro 78 · conjunto GK bits 192/197/256,true,true,true,ausente_comprovada,false,false,permutacao_semantica_dos_tres_campos_gk
79,PB:460:6,4,3,,5,dt870_atualizacao,78,dt870_atualizacao · PlayerBooster.bin · registro 78 · conjunto GK bits 192/197/256,true,true,true,ausente_comprovada,false,false,permutacao_semantica_dos_tres_campos_gk
80,PB:448:6,1,3,229,5,dt870_atualizacao,79,dt870_atualizacao · PlayerBooster.bin · registro 79 · bit 229 · largura 5,true,false,true,ausente_comprovada,true,true,
80,PB:434:6,2,3,180,5,dt870_atualizacao,79,dt870_atualizacao · PlayerBooster.bin · registro 79 · bit 180 · largura 5,true,false,true,ausente_comprovada,true,true,
80,PB:480:6,3,3,202,5,dt870_atualizacao,79,dt870_atualizacao · PlayerBooster.bin · registro 79 · bit 202 · largura 5,true,false,true,ausente_comprovada,true,true,
80,PB:428:6,4,3,185,5,dt870_atualizacao,79,dt870_atualizacao · PlayerBooster.bin · registro 79 · bit 185 · largura 5,true,false,true,ausente_comprovada,true,true,
81,PB:396:6,1,3,276,5,dt870_atualizacao,80,dt870_atualizacao · PlayerBooster.bin · registro 80 · bit 276 · largura 5,true,false,true,ausente_comprovada,true,true,
81,PB:504:6,2,3,149,5,dt870_atualizacao,80,dt870_atualizacao · PlayerBooster.bin · registro 80 · bit 149 · largura 5,true,false,true,ausente_comprovada,true,true,
81,PB:492:6,3,3,239,5,dt870_atualizacao,80,dt870_atualizacao · PlayerBooster.bin · registro 80 · bit 239 · largura 5,true,false,true,ausente_comprovada,true,true,
81,PB:530:6,4,3,244,5,dt870_atualizacao,80,dt870_atualizacao · PlayerBooster.bin · registro 80 · bit 244 · largura 5,true,false,true,ausente_comprovada,true,true,
82,PB:498:6,1,4,144,5,dt870_atualizacao,81,dt870_atualizacao · PlayerBooster.bin · registro 81 · bit 144 · largura 5,true,false,true,ausente_comprovada,true,true,
82,PB:396:6,2,4,276,5,dt870_atualizacao,81,dt870_atualizacao · PlayerBooster.bin · registro 81 · bit 276 · largura 5,true,false,true,ausente_comprovada,true,true,
82,PB:486:6,3,4,217,5,dt870_atualizacao,81,dt870_atualizacao · PlayerBooster.bin · registro 81 · bit 217 · largura 5,true,false,true,ausente_comprovada,true,true,
82,PB:530:6,4,4,244,5,dt870_atualizacao,81,dt870_atualizacao · PlayerBooster.bin · registro 81 · bit 244 · largura 5,true,false,true,ausente_comprovada,true,true,
83,PB:390:6,1,4,261,5,dt870_atualizacao,82,dt870_atualizacao · PlayerBooster.bin · registro 82 · bit 261 · largura 5,true,false,true,ausente_comprovada,true,true,
83,PB:544:6,2,4,266,5,dt870_atualizacao,82,dt870_atualizacao · PlayerBooster.bin · registro 82 · bit 266 · largura 5,true,false,true,ausente_comprovada,true,true,
83,PB:434:6,3,4,180,5,dt870_atualizacao,82,dt870_atualizacao · PlayerBooster.bin · registro 82 · bit 180 · largura 5,true,false,true,ausente_comprovada,true,true,
83,PB:454:6,4,4,234,5,dt870_atualizacao,82,dt870_atualizacao · PlayerBooster.bin · registro 82 · bit 234 · largura 5,true,false,true,ausente_comprovada,true,true,
84,PB:512:6,1,4,170,5,dt870_atualizacao,83,dt870_atualizacao · PlayerBooster.bin · registro 83 · bit 170 · largura 5,true,true,true,ausente_comprovada,true,true,
84,PB:486:6,2,4,217,5,dt870_atualizacao,83,dt870_atualizacao · PlayerBooster.bin · registro 83 · bit 217 · largura 5,true,true,true,ausente_comprovada,true,true,
84,PB:518:6,3,4,175,5,dt870_atualizacao,83,dt870_atualizacao · PlayerBooster.bin · registro 83 · bit 175 · largura 5,true,true,true,ausente_comprovada,true,true,
84,PB:480:6,4,4,202,5,dt870_atualizacao,83,dt870_atualizacao · PlayerBooster.bin · registro 83 · bit 202 · largura 5,true,true,true,ausente_comprovada,true,true,
85,PB:422:6,2,4,224,5,dt870_atualizacao,84,dt870_atualizacao · PlayerBooster.bin · registro 84 · bit 224 · largura 5,true,false,true,ausente_comprovada,true,true,
85,PB:472:6,3,4,,5,dt870_atualizacao,84,dt870_atualizacao · PlayerBooster.bin · registro 84 · conjunto GK bits 192/197/256,true,false,true,ausente_comprovada,false,false,permutacao_semantica_dos_tres_campos_gk
85,PB:466:6,1,4,,5,dt870_atualizacao,84,dt870_atualizacao · PlayerBooster.bin · registro 84 · conjunto GK bits 192/197/256,true,false,true,ausente_comprovada,false,false,permutacao_semantica_dos_tres_campos_gk
85,PB:460:6,4,4,,5,dt870_atualizacao,84,dt870_atualizacao · PlayerBooster.bin · registro 84 · conjunto GK bits 192/197/256,true,false,true,ausente_comprovada,false,false,permutacao_semantica_dos_tres_campos_gk
86,PB:448:6,1,4,229,5,dt870_atualizacao,85,dt870_atualizacao · PlayerBooster.bin · registro 85 · bit 229 · largura 5,true,false,true,ausente_comprovada,true,true,
86,PB:434:6,2,4,180,5,dt870_atualizacao,85,dt870_atualizacao · PlayerBooster.bin · registro 85 · bit 180 · largura 5,true,false,true,ausente_comprovada,true,true,
86,PB:480:6,3,4,202,5,dt870_atualizacao,85,dt870_atualizacao · PlayerBooster.bin · registro 85 · bit 202 · largura 5,true,false,true,ausente_comprovada,true,true,
86,PB:428:6,4,4,185,5,dt870_atualizacao,85,dt870_atualizacao · PlayerBooster.bin · registro 85 · bit 185 · largura 5,true,false,true,ausente_comprovada,true,true,
87,PB:396:6,1,4,276,5,dt870_atualizacao,86,dt870_atualizacao · PlayerBooster.bin · registro 86 · bit 276 · largura 5,true,false,true,ausente_comprovada,true,true,
87,PB:504:6,2,4,149,5,dt870_atualizacao,86,dt870_atualizacao · PlayerBooster.bin · registro 86 · bit 149 · largura 5,true,false,true,ausente_comprovada,true,true,
87,PB:492:6,3,4,239,5,dt870_atualizacao,86,dt870_atualizacao · PlayerBooster.bin · registro 86 · bit 239 · largura 5,true,false,true,ausente_comprovada,true,true,
87,PB:530:6,4,4,244,5,dt870_atualizacao,86,dt870_atualizacao · PlayerBooster.bin · registro 86 · bit 244 · largura 5,true,false,true,ausente_comprovada,true,true,
96,PB:512:6,1,3,170,5,dt870_atualizacao,95,dt870_atualizacao · PlayerBooster.bin · registro 95 · bit 170 · largura 5,true,true,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
96,PB:498:6,2,3,144,5,dt870_atualizacao,95,dt870_atualizacao · PlayerBooster.bin · registro 95 · bit 144 · largura 5,true,true,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
96,PB:396:6,3,3,276,5,dt870_atualizacao,95,dt870_atualizacao · PlayerBooster.bin · registro 95 · bit 276 · largura 5,true,true,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
96,PB:504:6,4,3,149,5,dt870_atualizacao,95,dt870_atualizacao · PlayerBooster.bin · registro 95 · bit 149 · largura 5,true,true,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
96,PB:416:6,5,3,165,5,dt870_atualizacao,95,dt870_atualizacao · PlayerBooster.bin · registro 95 · bit 165 · largura 5,true,true,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
96,PB:422:6,7,3,224,5,dt870_atualizacao,95,dt870_atualizacao · PlayerBooster.bin · registro 95 · bit 224 · largura 5,true,true,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
96,PB:390:6,8,3,261,5,dt870_atualizacao,95,dt870_atualizacao · PlayerBooster.bin · registro 95 · bit 261 · largura 5,true,true,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
96,PB:544:6,9,3,266,5,dt870_atualizacao,95,dt870_atualizacao · PlayerBooster.bin · registro 95 · bit 266 · largura 5,true,true,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
96,PB:492:6,10,3,239,5,dt870_atualizacao,95,dt870_atualizacao · PlayerBooster.bin · registro 95 · bit 239 · largura 5,true,true,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
96,PB:486:6,11,3,217,5,dt870_atualizacao,95,dt870_atualizacao · PlayerBooster.bin · registro 95 · bit 217 · largura 5,true,true,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
96,PB:530:6,12,3,244,5,dt870_atualizacao,95,dt870_atualizacao · PlayerBooster.bin · registro 95 · bit 244 · largura 5,true,true,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
96,PB:402:6,14,3,281,5,dt870_atualizacao,95,dt870_atualizacao · PlayerBooster.bin · registro 95 · bit 281 · largura 5,true,true,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
96,PB:408:6,15,3,160,5,dt870_atualizacao,95,dt870_atualizacao · PlayerBooster.bin · registro 95 · bit 160 · largura 5,true,true,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
96,PB:384:6,16,3,249,5,dt870_atualizacao,95,dt870_atualizacao · PlayerBooster.bin · registro 95 · bit 249 · largura 5,true,true,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
96,PB:448:6,17,3,229,5,dt870_atualizacao,95,dt870_atualizacao · PlayerBooster.bin · registro 95 · bit 229 · largura 5,true,true,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
96,PB:524:6,18,3,122,5,dt870_atualizacao,95,dt870_atualizacao · PlayerBooster.bin · registro 95 · bit 122 · largura 5,true,true,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
96,PB:518:6,19,3,175,5,dt870_atualizacao,95,dt870_atualizacao · PlayerBooster.bin · registro 95 · bit 175 · largura 5,true,true,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
96,PB:368:6,20,3,154,5,dt870_atualizacao,95,dt870_atualizacao · PlayerBooster.bin · registro 95 · bit 154 · largura 5,true,true,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
96,PB:434:6,22,3,180,5,dt870_atualizacao,95,dt870_atualizacao · PlayerBooster.bin · registro 95 · bit 180 · largura 5,true,true,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
96,PB:480:6,23,3,202,5,dt870_atualizacao,95,dt870_atualizacao · PlayerBooster.bin · registro 95 · bit 202 · largura 5,true,true,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
96,PB:428:6,24,3,185,5,dt870_atualizacao,95,dt870_atualizacao · PlayerBooster.bin · registro 95 · bit 185 · largura 5,true,true,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
96,PB:454:6,25,3,234,5,dt870_atualizacao,95,dt870_atualizacao · PlayerBooster.bin · registro 95 · bit 234 · largura 5,true,true,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
96,PB:550:6,26,3,271,5,dt870_atualizacao,95,dt870_atualizacao · PlayerBooster.bin · registro 95 · bit 271 · largura 5,true,true,true,presente_sem_semantica,false,false,semantica_e_parametros_da_condicao
