id,nome_en,nome_jp,nome_cn,no_dt200,no_dt870
88184043,Tom Saintfiet,トム サンフィエ,汤姆·圣菲特,true,true
88184132,T. Mouyouma,ティエリー ムユマ,蒂埃里·穆尤马,true,true
88184134,M. Ramoreboli,モリーナ ラモリボリ,莫利纳·拉莫雷博利,true,true
88184270,Sami Trabelsi,サミ トラベルシ,萨米·特拉布勒西,true,true
88184344,Juan Michá,ファン マチャ,胡安·米查,true,true
88184349,Stefano Cusin,ステーファノ クジン,斯特凡诺·库辛,true,true
88184353,Chiquinho Conde,シキーニョ コンジ,希基尼奥·孔德,true,true
88184424,Moses Sichone,モーゼズ シチョン,摩西·西乔恩,true,true
88184425,Mario Marinică,マリオ マリニカ,马里奥·马里尼卡,true,true
88184426,Miguel Gamondi,ミゲル ガモンディ,米格尔·加蒙迪,true,true
88184428,David Pagou,ダヴィド パグ,大卫·帕古,true,true
268435672,Pep Guardiola,ペップ グアルディオラ,何塞普·瓜迪奥拉,false,true
268535693,José Mourinho,ジョゼ モウリーニョ,何塞·穆里尼奥,true,true
268537770,Ruben Amorim,ルベン アモリム,鲁本·阿莫里姆,false,true
268538069,Xabi Alonso,シャビ アロンソ,哈维·阿隆索,false,true
536871044,Fabio Capello,ファビオ カペッロ,法比奥·卡佩罗,false,true
536971149,José Mourinho,ジョゼ モウリーニョ,何塞·穆里尼奥,false,true
536973715,F. Beckenbauer,フランツ ベッケンバウアー,弗朗茨·贝肯鲍尔,false,true
805407058,Erik ten Hag,エリク テン ハフ,埃里克·滕哈赫,false,true
805408254,Johan Cruyff,ヨハン クライフ,约翰·克鲁伊夫,false,true
805408354,Vincent Kompany,ヴァンサン コンパニ,文森特·孔帕尼,false,true
805408477,Mikel Arteta,ミケル アルテタ,迈克尔·阿特塔,false,true
805408512,Xavi Hernández,シャビ エルナンデス,哈维,false,true
805409982,Frank Rijkaard,フランク ライカールト,弗兰克·里杰卡尔德,false,true
1073741825,R. Martínez,ロベルト マルティネス,罗伯托·马丁内斯,false,true
1073742040,Pep Guardiola,ペップ グアルディオラ,何塞普·瓜迪奥拉,false,true
1073742196,Stefano Pioli,ステファノ ピオーリ,斯特凡诺·皮奥利,false,true
1073842641,Simone Inzaghi,シモーネ インザーギ,西蒙尼·因扎吉,false,true
1073842642,Thomas Tuchel,トーマス トゥヘル,托马斯·图赫尔,false,true
1073843904,Hansi Flick,ハンジ フリック,汉斯·弗里克,false,true
1342177310,G. P. Gasperini,ジャン ピエーロ ガスペリーニ,吉安·皮埃罗·加斯佩里尼,false,true
1342278098,Thomas Tuchel,トーマス トゥヘル,托马斯·图赫尔,false,true
1342279594,Ruben Amorim,ルベン アモリム,鲁本·阿莫里姆,false,true
1342280774,Zico,ジーコ,济科,false,true
1610612876,D. Deschamps,ディディエ デシャン,迪迪埃·德尚,false,true
1610612952,Pep Guardiola,ペップ グアルディオラ,何塞普·瓜迪奥拉,false,true
1610713553,Simone Inzaghi,シモーネ インザーギ,西蒙尼·因扎吉,false,true
1610714816,Hansi Flick,ハンジ フリック,汉斯·弗里克,false,true
1610715349,Xabi Alonso,シャビ アロンソ,哈维·阿隆索,false,true
1879048193,R. Martínez,ロベルト マルティネス,罗伯托·马丁内斯,false,true
1879048221,V. Montella,ヴィンチェンツォ モンテッラ,文森佐·蒙特拉,false,true
1879048332,D. Deschamps,ディディエ デシャン,迪迪埃·德尚,false,true
1879048629,M. Allegri,マッシミリアーノ アッレグリ,马西米利亚诺·阿莱格里,false,true
1879149176,G. Southgate,ギャレス サウスゲイト,加雷思·索思盖特,false,true
1879149999,Lionel Scaloni,リオネル スカローニ,利昂内尔·斯卡洛尼,false,true
1879150078,Johan Cruyff,ヨハン クライフ,约翰·克鲁伊夫,false,true
1879150426,J. Nagelsmann,ユリアン ナゲルスマン,尤利安·纳格尔斯曼,false,true
1887437321,Olympio H.,オリンピオ エンリケス,奥林匹奥·恩里克斯,false,true
2147483998,Ronald Koeman,ロナルド クーマン,罗纳德·库曼,false,true
2147585105,D. Stojković,ドラガン ストイコヴィッチ,德拉甘·斯托伊科维奇,false,true
2147585757,Mikel Arteta,ミケル アルテタ,迈克尔·阿特塔,false,true
2147586839,L. de la Fuente,ルイス デ ラ フエンテ,路易斯·德拉富恩特,false,true
2416021717,Xabi Alonso,シャビ アロンソ,哈维·阿隆索,false,true
2684354589,V. Montella,ヴィンチェンツォ モンテッラ,文森佐·蒙特拉,false,true
2684354650,Ståle Solbakken,ストーレ ソルバッケン,斯塔勒·索尔巴肯,false,true
2684456669,Mikel Arteta,ミケル アルテタ,迈克尔·阿特塔,false,true
2684458377,Cristian Chivu,クリスティアン キヴ,克里斯蒂安·齐沃,false,true
2952790033,Rudi Garcia,リュディ ガルシア,鲁迪·加西亚,false,true
2952790151,Niko Kovač,ニコ コヴァッチ,尼科·科瓦奇,false,true
2952891650,Steven Gerrard,スティーヴン ジェラード,史蒂文·杰拉德,false,true
3221326243,L. Spalletti,ルチアーノ スパレッティ,卢西亚诺·斯帕莱蒂,false,true
3221327071,Frank Lampard,フランク ランパード,弗兰克·兰帕德,false,true
3221327083,Patrick Vieira,パトリック ヴィエラ,帕特里克·维埃拉,false,true
3221328923,Cesc Fàbregas,セスク ファブレガス,塞斯克·法布雷加斯,false,true
3489661225,Paulo Fonseca,パウロ フォンセカ,保罗·丰塞卡,false,true
3489763731,F. Beckenbauer,フランツ ベッケンバウアー,弗朗茨·贝肯鲍尔,false,true
3758096734,Ronald Koeman,ロナルド クーマン,罗纳德·库曼,false,true
3758197683,Okan Buruk,オカン ブルク,奥坎·布鲁克,false,true
3758197983,Frank Lampard,フランク ランパード,弗兰克·兰帕德,false,true
4026531841,R. Martínez,ロベルト マルティネス,罗伯托·马丁内斯,false,true
4026531866,Gennaro Gattuso,ジェンナーロ ガットゥーゾ,詹纳罗·加图索,false,true
4026531946,Antonio Conte,アントニオ コンテ,安东尼奥·孔蒂,false,true
4026635454,Frank Rijkaard,フランク ライカールト,弗兰克·里杰卡尔德,false,true
