tecnico_id,nome_en,idade,idade_valor_fisico,nacionalidade_codigo,nacionalidade_nome_pt_br,nacionalidade_sigla,afinidade_codigo,afinidade_nome_pt,afinidade_nome_confirmado,registro_coach_bin,arquivo_origem,cpk_origem,hash_coach_bin,bit_idade,largura_idade,ajuste_idade,bit_nacionalidade,largura_nacionalidade,bit_afinidade,largura_afinidade
102789,Volkan Demirel,44,30,190,Turquia,TUR,0,,False,125,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
102791,Zeki Göle,46,32,190,Turquia,TUR,0,,False,126,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
102805,Serkan Özbalta,46,32,190,Turquia,TUR,0,,False,127,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
102809,Matsuhashi R.,57,43,13,Japão,JPN,0,,False,128,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
102815,Atila Gerin,57,43,190,Turquia,TUR,0,,False,129,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
102828,Oscar Hiljemark,33,19,237,Suécia,SWE,0,,False,130,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
102835,Vasco Matos,45,31,228,Portugal,POR,0,,False,131,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
102867,Recep Uçar,50,36,190,Turquia,TUR,0,,False,132,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
102874,Somchai C.,71,57,36,Tailândia,THA,0,,False,133,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
102913,Alex Covelo,47,33,236,Espanha,ESP,0,,False,134,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
102973,Kim Pan-Gon,56,42,16,Coreia do Sul,KOR,0,,False,135,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
102977,Çağdaş Atan,45,31,190,Turquia,TUR,0,,False,136,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
103001,Khano Smith,44,30,109,Bermudas,BER,0,,False,137,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
103005,Nuri Şahin,37,23,190,Turquia,TUR,0,,False,138,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
103013,F. Farioli,36,22,215,Itália,ITA,0,,False,139,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
103014,Sami Uğurlu,47,33,190,Turquia,TUR,0,,False,140,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
103040,N. Pèlach Nadal,37,23,236,Espanha,ESP,0,,False,141,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
103042,R. Palladino,41,27,215,Itália,ITA,0,,False,142,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
103087,Fatih Tekke,48,34,190,Turquia,TUR,0,,False,143,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
103105,Selçuk İnan,40,26,190,Turquia,TUR,0,,False,144,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
103114,A. Gilardino,43,29,215,Itália,ITA,0,,False,145,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
103134,Kuroda Go,55,41,13,Japão,JPN,0,,False,146,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
103135,Yokouchi A.,58,44,13,Japão,JPN,0,,False,147,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
103136,Kobayashi Y.,47,33,13,Japão,JPN,0,,False,148,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
103138,Maciej Skorża,53,39,227,Polônia,POL,0,,False,149,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
103185,Devin Rensing,35,21,135,Estados Unidos,USA,0,,False,150,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
103325,Carles Martínez,41,27,236,Espanha,ESP,0,,False,151,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
103328,Tamura Yuzo,43,29,13,Japão,JPN,0,,False,152,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
103342,Paolo Bianco,48,34,215,Itália,ITA,0,,False,153,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
103363,Arthur Papas,45,31,162,Austrália,AUS,0,,False,154,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
103406,Sean McAuley,53,39,204,Inglaterra,ENG,0,,False,155,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
103407,Burak Yılmaz,40,26,190,Turquia,TUR,0,,False,156,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
103408,Albert Riera,43,29,236,Espanha,ESP,0,,False,157,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
103412,Danny Röhl,36,22,210,Alemanha,GER,0,,False,158,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
103451,Cesc Fàbregas,38,24,236,Espanha,ESP,0,,False,159,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
103453,Worrawoot S.,54,40,36,Tailândia,THA,0,,False,160,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
103475,John Bradford,45,31,135,Estados Unidos,USA,0,,False,161,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
103505,Shigaki Ryo,45,31,13,Japão,JPN,0,,False,162,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
103506,Moriyama Y.,58,44,13,Japão,JPN,0,,False,163,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
103529,Dennis Sanchez,34,20,135,Estados Unidos,USA,0,,False,164,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
103531,James Chambers,38,24,214,Irlanda,IRL,0,,False,165,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
103536,Danny Dichio,51,37,204,Inglaterra,ENG,0,,False,166,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
103558,Özhan Pulat,41,27,190,Turquia,TUR,0,,False,167,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
103575,Tiago Margarido,36,22,228,Portugal,POR,0,,False,168,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
103576,Danny Stone,43,29,135,Estados Unidos,USA,0,,False,169,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
103581,A. Chalitaporn,43,29,36,Tailândia,THA,0,,False,170,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
103602,Ignazio Abate,39,25,215,Itália,ITA,0,,False,171,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
103630,Mikami Tatsuo,36,22,13,Japão,JPN,0,,False,172,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
103641,Mark Jackson,48,34,204,Inglaterra,ENG,0,,False,173,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
103652,Nidzam Jamil,45,31,21,Malásia,MAS,0,,False,174,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
103662,Jordan Stewart,43,29,204,Inglaterra,ENG,0,,False,175,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
103666,Ian Cathro,39,25,232,Escócia,SCO,0,,False,176,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
103674,Ratthee U.,31,17,36,Tailândia,THA,0,,False,177,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
103675,Efraín Váldez,37,23,124,México,MEX,0,,False,178,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
103702,Manager A,50,36,13,Japão,JPN,0,,False,179,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
103703,Manager B,51,37,13,Japão,JPN,0,,False,180,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
103704,Manager C,52,38,13,Japão,JPN,0,,False,181,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
103734,João Pereira,41,27,228,Portugal,POR,0,,False,182,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
103739,Pa-Modou Kah,45,31,226,Noruega,NOR,0,,False,183,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
103765,Luke Spencer,35,21,135,Estados Unidos,USA,0,,False,184,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
103766,Hugo Oliveira,46,32,228,Portugal,POR,0,,False,185,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
103779,Kimori Daisuke,48,34,13,Japão,JPN,0,,False,186,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
103793,Terry Boss,44,30,129,Porto Rico,PUR,0,,False,187,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
103802,Gastón Maddoni,51,37,144,Argentina,ARG,0,,False,188,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
103810,Kuraishi Keiji,43,29,13,Japão,JPN,0,,False,189,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
103812,Wasapol K.,42,28,36,Tailândia,THA,0,,False,190,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
103817,Cristian Chivu,45,31,229,Romênia,ROU,0,,False,191,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
103829,Guido Pizarro,35,21,144,Argentina,ARG,0,,False,192,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
103857,John McGlynn,64,50,232,Escócia,SCO,0,,False,193,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
103859,Luís Pinto,36,22,228,Portugal,POR,0,,False,194,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
103874,Vasco B.d.Costa,36,22,228,Portugal,POR,0,,False,195,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
103905,Steven Pressley,52,38,232,Escócia,SCO,0,,False,196,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
103906,Carlos Vicens,42,28,236,Espanha,ESP,0,,False,197,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
103907,Benny Feilhaber,40,26,135,Estados Unidos,USA,0,,False,198,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
103917,Oshima Hideo,45,31,13,Japão,JPN,0,,False,199,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
103935,Gonçalo Feio,35,21,228,Portugal,POR,0,,False,200,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
103939,Carlos Cuesta,30,16,236,Espanha,ESP,0,,False,201,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
103946,D. Casciato,37,23,204,Inglaterra,ENG,0,,False,202,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
103955,Custódio Castro,42,28,228,Portugal,POR,0,,False,203,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
103981,Miyazawa Yuki,40,26,13,Japão,JPN,0,,False,204,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
103984,Radomir Đalović,43,29,48,Burkina Faso,BFA,0,,False,205,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
103988,João Nuno,40,26,228,Portugal,POR,0,,False,206,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
103998,C. Gamel,53,39,208,França,FRA,0,,False,207,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
103999,Devan Kuppusamy,64,50,21,Malásia,MAS,0,,False,208,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
104000,J. McAllister,47,33,232,Escócia,SCO,0,,False,209,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
104001,Yusri Che Lah,49,35,21,Malásia,MAS,0,,False,210,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
104002,Wan Rohaimi,49,35,21,Malásia,MAS,0,,False,211,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
104003,Maniam P.,57,43,21,Malásia,MAS,0,,False,212,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
104004,J.P. De Marigny,61,47,162,Austrália,AUS,0,,False,213,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
104005,Aidil Sharin,48,34,32,Cingapura,SGP,0,,False,214,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
104006,Elavarasan E.,60,46,21,Malásia,MAS,0,,False,215,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
104007,Akmal Rizal,44,30,21,Malásia,MAS,0,,False,216,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
104024,Alan McCann,36,22,214,Irlanda,IRL,0,,False,217,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
104026,Imaya Naoki,45,31,13,Japão,JPN,0,,False,218,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
104032,Okuma Yuji,56,42,13,Japão,JPN,0,,False,219,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
104057,Mario Ivanković,50,36,200,Croácia,CRO,0,,False,220,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
104068,Tengku Hazman,48,34,21,Malásia,MAS,0,,False,221,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
104077,Gert Engels,68,54,210,Alemanha,GER,0,,False,222,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
104078,Tsukahara S.,40,26,13,Japão,JPN,0,,False,223,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
104079,Makino Tomoaki,38,24,13,Japão,JPN,0,,False,224,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
104080,Funakoshi Yuzo,48,34,13,Japão,JPN,0,,False,225,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
104082,Dennis Schmitt,32,18,210,Alemanha,GER,0,,False,226,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
104083,Jens Wissing,37,23,210,Alemanha,GER,0,,False,227,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
104085,Takahashi Yuki,47,33,13,Japão,JPN,0,,False,228,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
104086,Bartosch Gaul,38,24,210,Alemanha,GER,0,,False,229,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
104090,Marvin Bartley,39,25,204,Inglaterra,ENG,0,,False,230,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
104093,Paolo Sammarco,42,28,215,Itália,ITA,0,,False,231,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
104096,V. Vujović,43,29,48,Burkina Faso,BFA,0,,False,232,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
104099,Rob Vincent,35,21,204,Inglaterra,ENG,0,,False,233,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
104100,Levent Şahin,52,38,190,Turquia,TUR,0,,False,234,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
104101,Jay Heaps,49,35,135,Estados Unidos,USA,0,,False,235,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
104104,Erling Moe,55,41,226,Noruega,NOR,0,,False,236,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
104105,Hemmi Masaki,39,25,13,Japão,JPN,0,,False,237,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
104109,A. Limbrick,42,28,162,Austrália,AUS,0,,False,238,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
104119,Gil Lameiras,31,17,228,Portugal,POR,0,,False,239,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
104121,Craig McLeish,35,21,232,Escócia,SCO,0,,False,240,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
104139,Rajan Koran,44,30,21,Malásia,MAS,0,,False,241,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
104141,Juan Torres,45,31,236,Espanha,ESP,0,,False,242,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
104142,Simon Bird,42,28,204,Inglaterra,ENG,0,,False,243,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
104147,Tsukada Yuji,68,54,13,Japão,JPN,0,,False,244,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
104148,Lee Jung-Soo,45,31,16,Coreia do Sul,KOR,0,,False,245,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
104151,Mustafa Aksoy,46,32,190,Turquia,TUR,0,,False,246,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
104153,Tanaka Tatsuya,43,29,13,Japão,JPN,0,,False,247,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
104154,Scott Arfield,37,23,110,Canadá,CAN,0,,False,248,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
104155,Otani Takefumi,47,33,13,Japão,JPN,0,,False,249,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
104156,Z. Fitree Ishak,40,26,21,Malásia,MAS,0,,False,250,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
