card_id,box
87962272533983,"Manchester United 02-03"
87962272537319,"Manchester United 98-99"
87962272533982,"Tottenham WB 10-11"
87962272533935,"Tottenham WB 06-07"
87962272534003,"Tottenham WB 90-91"
87962272401709,"FC Barcelona 93-94"
87962272533966,"FC Barcelona 97-98"
87962272533943,"FC Barcelona 99-00"
87962272400212,"Madrid Chamartin B 07-08"
87962272533946,"Madrid Chamartin B 01-02"
87962272534031,"Madrid Chamartin B 07-08"
87962272533956,"AC Milan 02-03"
87962272533984,"AC Milan 06-07"
87962272515241,"AC Milan 02-03"
87962272533963,"AC Milan 02-03"
87962272533957,"Piemonte BN 02-03"
87962272534030,"Piemonte BN 95-96"
87962272400283,"Piemonte BN 01-02"
87962272399412,"Feyenoord 01-02"
87962540834868,"Urawa Reds 2006"
87962809270324,"Consadole Sapporo 2015"
87962272414410,"Shimizu S-Pulse 2009"
87962272404665,"Kawasaki Frontale 2016"
87962272414680,"Cerezo Osaka 2009"
105553116301513,"New license Aug '22"
105553116303042,"New license Aug '22"
105553116305447,"New license Aug '22"
105553116307125,"New license Aug '22"
105553116307843,"New license Aug '22"
105553116308474,"New license Aug '22"
105553116313107,"New license Aug '22"
105553116314105,"New license Aug '22"
105553116314414,"New license Aug '22"
105553116325761,"New license Aug '22"
105553116326804,"New license Aug '22"
105553116327621,"New license Aug '22"
105553116376103,"New license Aug '22"
105553116382614,"New license Aug '22"
105553116385407,"New license Aug '22"
105553116385423,"New license Aug '22"
105553116385541,"New license Aug '22"
105553116396752,"New license Aug '22"
105553384739779,"Transfer Aug '22"
105553384740391,"Transfer Aug '22"
105553384746975,"Transfer Aug '22"
105553384747220,"Transfer Aug '22"
105553384806629,"Transfer Aug '22"
105553384806756,"Transfer Aug '22"
105553384812308,"Transfer Aug '22"
105553384816556,"Transfer Aug '22"
105553384817069,"Transfer Aug '22"
105553384818423,"Transfer Aug '22"
105553384825112,"Transfer Aug '22"
105553384835253,"Transfer Aug '22"
105553384835422,"Transfer Aug '22"
105553653170645,"Club Selection Vasco Gipuzkoa AB 25 Aug '22"
105553653242156,"Club Selection Vasco Gipuzkoa AB 25 Aug '22"
105553653244364,"Club Selection Vasco Gipuzkoa AB 25 Aug '22"
105553653248004,"Club Selection Vasco Gipuzkoa AB 25 Aug '22"
105553653249417,"Club Selection Vasco Gipuzkoa AB 25 Aug '22"
105553653252487,"Club Selection Vasco Gipuzkoa AB 25 Aug '22"
105553653259272,"Club Selection Vasco Gipuzkoa AB 25 Aug '22"
105553653241021,"Club Selection Vasco Gipuzkoa AB 25 Aug '22"
105553921606966,"Club Pack Club América Aug '22"
105553921613529,"Club Pack Club América Aug '22"
105553921620998,"Club Pack Club América Aug '22"
105553921632060,"Club Pack Club América Aug '22"
105553921633553,"Club Pack Club América Aug '22"
105553921634257,"Club Pack Club América Aug '22"
105553921677428,"Club Pack Club América Aug '22"
105553921680016,"Club Pack Club América Aug '22"
105553921691858,"Club Pack Club América Aug '22"
105553921696010,"Club Pack Club América Aug '22"
105553921720639,"Club Pack Club América Aug '22"
105554190017298,"Club Pack Inter Aug '22"
105554190043249,"Club Pack Inter Aug '22"
105554190045460,"Club Pack Inter Aug '22"
105554190048256,"Club Pack Inter Aug '22"
105554190048442,"Club Pack Inter Aug '22"
105554190055716,"Club Pack Inter Aug '22"
105554190109417,"Club Pack Inter Aug '22"
105554190110045,"Club Pack Inter Aug '22"
105554190112006,"Club Pack Inter Aug '22"
105554190116006,"Club Pack Inter Aug '22"
105554190116977,"Club Pack Inter Aug '22"
105554458446362,"Club Pack AC Milan Aug '22"
105554458482403,"Club Pack AC Milan Aug '22"
105554458504223,"Club Pack AC Milan Aug '22"
105554458551549,"Club Pack AC Milan Aug '22"
105554458554333,"Club Pack AC Milan Aug '22"
105554458555028,"Club Pack AC Milan Aug '22"
105554458556841,"Club Pack AC Milan Aug '22"
105554458558342,"Club Pack AC Milan Aug '22"
105554458561947,"Club Pack AC Milan Aug '22"
105554458562929,"Club Pack AC Milan Aug '22"
105554458579277,"Club Pack AC Milan Aug '22"
53877411954105,"POTM J.League Division1 Jul '22"
53877411954781,"POTM J.League Division1 Jul '22"
53877411955176,"POTM J.League Division1 Jul '22"
53877411977324,"POTM J.League Division1 Jul '22"
53877411995698,"POTM J.League Division1 Jul '22"
53877412044292,"POTM J.League Division1 Jul '22"
53877412045677,"POTM J.League Division1 Jul '22"
53877412049394,"POTM J.League Division1 Jul '22"
53877412053277,"POTM J.League Division1 Jul '22"
53877412059944,"POTM J.League Division1 Jul '22"
53877412060014,"POTM J.League Division1 Jul '22"
53877412060130,"POTM J.League Division1 Jul '22"
53877412062525,"POTM J.League Division1 Jul '22"
53877412063593,"POTM J.League Division1 Jul '22"
53877412064922,"POTM J.League Division1 Jul '22"
53877412068847,"POTM J.League Division1 Jul '22"
53877412071362,"POTM J.League Division1 Jul '22"
53877412076101,"POTM J.League Division1 Jul '22"
52776826602802,"POTW 25 Aug '22"
52776826628464,"POTW 25 Aug '22"
52776826629150,"POTW 25 Aug '22"
52776826679422,"POTW 25 Aug '22"
52776826683085,"POTW 25 Aug '22"
52776826683366,"POTW 25 Aug '22"
52776826690666,"POTW 25 Aug '22"
52776826695393,"POTW 25 Aug '22"
52776826695742,"POTW 25 Aug '22"
52776826697424,"POTW 25 Aug '22"
52776826701919,"POTW 25 Aug '22"
105554726917887,"Club Selection Sevilla Triana VB 5 Sep '22"
105554726920332,"Club Selection Sevilla Triana VB 5 Sep '22"
105554726925194,"Club Selection Sevilla Triana VB 5 Sep '22"
105554726926447,"Club Selection Sevilla Triana VB 5 Sep '22"
105554726939070,"Club Selection Sevilla Triana VB 5 Sep '22"
105554726939859,"Club Selection Sevilla Triana VB 5 Sep '22"
105554726980849,"Club Selection Sevilla Triana VB 5 Sep '22"
105554726993672,"Club Selection Sevilla Triana VB 5 Sep '22"
52777095067617,"POTW 1 Sep '22"
52777095130236,"POTW 1 Sep '22"
52777095131110,"POTW 1 Sep '22"
52777095137754,"POTW 1 Sep '22"
52777095107564,"POTW 1 Sep '22"
52777095109189,"POTW 1 Sep '22"
52777095137703,"POTW 1 Sep '22"
52777095125910,"POTW 1 Sep '22"
52777095137317,"POTW 1 Sep '22"
52777095122129,"POTW 1 Sep '22"
52777095122296,"POTW 1 Sep '22"
105554995414847,"Club Selection Leicester B 12 Sep '22"
105554995426772,"Club Selection Leicester B 12 Sep '22"
105554995426825,"Club Selection Leicester B 12 Sep '22"
105554995428724,"Club Selection Leicester B 12 Sep '22"
105554995429543,"Club Selection Leicester B 12 Sep '22"
105554995429649,"Club Selection Leicester B 12 Sep '22"
105554995449860,"Club Selection Leicester B 12 Sep '22"
105555263790439,"Premium Ambassador Pack Alexander-Arnold Sep '22"
105555263794984,"Premium Ambassador Pack Alexander-Arnold Sep '22"
105555263797430,"Premium Ambassador Pack Alexander-Arnold Sep '22"
105555263797431,"Premium Ambassador Pack Alexander-Arnold Sep '22"
105555263807267,"Premium Ambassador Pack Alexander-Arnold Sep '22"
105555263851172,"Premium Ambassador Pack Alexander-Arnold Sep '22"
105555263858377,"Premium Ambassador Pack Alexander-Arnold Sep '22"
105555263863210,"Premium Ambassador Pack Alexander-Arnold Sep '22"
105555263868240,"Premium Ambassador Pack Alexander-Arnold Sep '22"
105555263872415,"Premium Ambassador Pack Alexander-Arnold Sep '22"
105555532218679,"Club Selection Piemonte BN 19 Sep '22"
105555532222706,"Club Selection Piemonte BN 19 Sep '22"
105555532226537,"Club Selection Piemonte BN 19 Sep '22"
105555532293549,"Club Selection Piemonte BN 19 Sep '22"
105555532297086,"Club Selection Piemonte BN 19 Sep '22"
105555532300193,"Club Selection Piemonte BN 19 Sep '22"
105555532303213,"Club Selection Piemonte BN 19 Sep '22"
105554995350193,"Club Selection Leicester B 12 Sep '22"
105555532232651,"Club Selection Piemonte BN 19 Sep '22"
105555800664471,"Club Selection Bayer Leverkusen 26 Sep '22"
105555800682758,"Club Selection Bayer Leverkusen 26 Sep '22"
105555800723775,"Club Selection Bayer Leverkusen 26 Sep '22"
105555800733432,"Club Selection Bayer Leverkusen 26 Sep '22"
105555800743048,"Club Selection Bayer Leverkusen 26 Sep '22"
105555800753203,"Club Selection Bayer Leverkusen 26 Sep '22"
105555800761107,"Club Selection Bayer Leverkusen 26 Sep '22"
105555800763294,"Club Selection Bayer Leverkusen 26 Sep '22"
52777363474443,"POTW 8 Sep '22"
52777363480535,"POTW 8 Sep '22"
52777363487158,"POTW 8 Sep '22"
52777363544351,"POTW 8 Sep '22"
52777363548980,"POTW 8 Sep '22"
52777363549695,"POTW 8 Sep '22"
52777363550254,"POTW 8 Sep '22"
52777363550400,"POTW 8 Sep '22"
52777363558769,"POTW 8 Sep '22"
52777363562076,"POTW 8 Sep '22"
52777363559398,"POTW 8 Sep '22"
87963077840306,"England 2002"
87963077840406,"England 2002"
87963077840308,"England 2010"
87963077709801,"Spain 2010"
87963077840313,"Spain 2010"
87963077709936,"Spain 2010"
87963077840381,"Spain 2010"
87963077840333,"Brazil 1994"
87963077840374,"Brazil 1994"
87963077840392,"Brazil 1998"
87963077840342,"Argentina 1998"
87963077840343,"Japan 2002"
87963077705808,"Japan 2006"
87963077711033,"Japan 2010"
87963077840302,"Republic of Korea 2010"
89060441984433,"Big Time 7 Jun '02"
89060710285542,"Big Time 26 Jun '90"
89060978855375,"Big Time 13 Jul '94"
89061247290863,"Big Time 22 Jun '86"
89061515600624,"Big Time 10 Oct '21"
89061784067488,"Big Time 12 Jun '14（Limited）"
89062052470103,"Big Time 26 Jun '14（Limited）"
89062589455364,"Big Time 1 Feb '22"
52777631884050,"POTW 15 Sep '22"
52777631915074,"POTW 15 Sep '22"
52777631917450,"POTW 15 Sep '22"
52777631935313,"POTW 15 Sep '22"
52777631993516,"POTW 15 Sep '22"
52777631994049,"POTW 15 Sep '22"
52777631997084,"POTW 15 Sep '22"
52777632000874,"POTW 15 Sep '22"
52777632002278,"POTW 15 Sep '22"
52777632007969,"POTW 15 Sep '22"
52777632022363,"POTW 15 Sep '22"
105556069117062,"Club Selection Newcastle WB 3 Oct '22"
105556069156811,"Club Selection Newcastle WB 3 Oct '22"
105556069159204,"Club Selection Newcastle WB 3 Oct '22"
105556069160342,"Club Selection Newcastle WB 3 Oct '22"
105556069173561,"Club Selection Newcastle WB 3 Oct '22"
105556069174429,"Club Selection Newcastle WB 3 Oct '22"
105556069181914,"Club Selection Newcastle WB 3 Oct '22"
105556069163148,"Club Selection Newcastle WB 3 Oct '22"
52778168783622,"POTW European Club Championship 22 Sep '22"
52778168787119,"POTW European Club Championship 22 Sep '22"
52778168788648,"POTW European Club Championship 22 Sep '22"
52778168793771,"POTW European Club Championship 22 Sep '22"
52778168806780,"POTW European Club Championship 22 Sep '22"
52778168850701,"POTW European Club Championship 22 Sep '22"
52778168859895,"POTW European Club Championship 22 Sep '22"
52778168860037,"POTW European Club Championship 22 Sep '22"
52778168860317,"POTW European Club Championship 22 Sep '22"
52778168879578,"POTW European Club Championship 22 Sep '22"
52778168860418,"POTW European Club Championship 22 Sep '22"
52777900352952,"POTW 29 Sep '22"
52777900353591,"POTW 29 Sep '22"
52777900357362,"POTW 29 Sep '22"
52777900410957,"POTW 29 Sep '22"
52777900411643,"POTW 29 Sep '22"
52777900432872,"POTW 29 Sep '22"
52777900452020,"POTW 29 Sep '22"
52777900457761,"POTW 29 Sep '22"
52777900367881,"POTW 29 Sep '22"
52777900415013,"POTW 29 Sep '22"
52777900432392,"POTW 29 Sep '22"
105556605969020,"Transfer Oct '22"
105556605970093,"Transfer Oct '22"
105556605974288,"Transfer Oct '22"
105556605974603,"Transfer Oct '22"
105556605988118,"Transfer Oct '22"
105556606035098,"Transfer Oct '22"
105556606032159,"Transfer Oct '22"
105556606038002,"Transfer Oct '22"
105556606038208,"Transfer Oct '22"
105556606038520,"Transfer Oct '22"
105556606043999,"Transfer Oct '22"
105556606055705,"Transfer Oct '22"
105556606068126,"Transfer Oct '22"
105556874371824,"Club Selection Madrid Chamartin B 10 Oct '22"
105556874404004,"Club Selection Madrid Chamartin B 10 Oct '22"
105556874407263,"Club Selection Madrid Chamartin B 10 Oct '22"
105556874470769,"Club Selection Madrid Chamartin B 10 Oct '22"
105556874476405,"Club Selection Madrid Chamartin B 10 Oct '22"
105556874479927,"Club Selection Madrid Chamartin B 10 Oct '22"
105556874482662,"Club Selection Madrid Chamartin B 10 Oct '22"
105556874490958,"Club Selection Madrid Chamartin B 10 Oct '22"
105557142802858,"Premium Ambassador Pack Bruno Fernandes Oct '22"
105557142807469,"Premium Ambassador Pack Bruno Fernandes Oct '22"
105557142833204,"Premium Ambassador Pack Bruno Fernandes Oct '22"
105557142845406,"Premium Ambassador Pack Bruno Fernandes Oct '22"
105557142858963,"Premium Ambassador Pack Bruno Fernandes Oct '22"
105557142902562,"Premium Ambassador Pack Bruno Fernandes Oct '22"
105557142908980,"Premium Ambassador Pack Bruno Fernandes Oct '22"
105557142910136,"Premium Ambassador Pack Bruno Fernandes Oct '22"
105557142917489,"Premium Ambassador Pack Bruno Fernandes Oct '22"
105557142924672,"Premium Ambassador Pack Bruno Fernandes Oct '22"
105557411337196,"Club Pack Arsenal Oct '22"
105557411341992,"Club Pack Arsenal Oct '22"
105557411344999,"Club Pack Arsenal Oct '22"
105557411347132,"Club Pack Arsenal Oct '22"
105557411349020,"Club Pack Arsenal Oct '22"
105557411355605,"Club Pack Arsenal Oct '22"
105557411359956,"Club Pack Arsenal Oct '22"
105557411360481,"Club Pack Arsenal Oct '22"
105557411361336,"Club Pack Arsenal Oct '22"
105557411366310,"Club Pack Arsenal Oct '22"
105557411371787,"Club Pack Arsenal Oct '22"
105557679707816,"Club Pack FC Barcelona Oct '22"
105557679709250,"Club Pack FC Barcelona Oct '22"
105557679709673,"Club Pack FC Barcelona Oct '22"
105557679730920,"Club Pack FC Barcelona Oct '22"
105557679773093,"Club Pack FC Barcelona Oct '22"
105557679777183,"Club Pack FC Barcelona Oct '22"
105557679779892,"Club Pack FC Barcelona Oct '22"
105557679801792,"Club Pack FC Barcelona Oct '22"
105557679802405,"Club Pack FC Barcelona Oct '22"
105557679802463,"Club Pack FC Barcelona Oct '22"
105557679816483,"Club Pack FC Barcelona Oct '22"
105557948137889,"Club Pack FC Bayern München Oct '22"
105557948145418,"Club Pack FC Bayern München Oct '22"
105557948162008,"Club Pack FC Bayern München Oct '22"
105557948165084,"Club Pack FC Bayern München Oct '22"
105557948207605,"Club Pack FC Bayern München Oct '22"
105557948209421,"Club Pack FC Bayern München Oct '22"
105557948213709,"Club Pack FC Bayern München Oct '22"
105557948218809,"Club Pack FC Bayern München Oct '22"
105557948221359,"Club Pack FC Bayern München Oct '22"
105557948231773,"Club Pack FC Bayern München Oct '22"
105557948242704,"Club Pack FC Bayern München Oct '22"
105558216544682,"Club Pack Manchester United Oct '22"
105558216580731,"Club Pack Manchester United Oct '22"
105558216583236,"Club Pack Manchester United Oct '22"
105558216597593,"Club Pack Manchester United Oct '22"
105558216600672,"Club Pack Manchester United Oct '22"
105558216649489,"Club Pack Manchester United Oct '22"
105558216650798,"Club Pack Manchester United Oct '22"
105558216656765,"Club Pack Manchester United Oct '22"
105558216657953,"Club Pack Manchester United Oct '22"
105558216658167,"Club Pack Manchester United Oct '22"
105558216658198,"Club Pack Manchester United Oct '22"
105558485018191,"eFootball™ Point Rewards AW '22"
105558753525595,"eFootball™ Point Rewards AW '22"
105559021961373,"eFootball™ Point Rewards AW '22"
53877680412395,"POTM Eredivisie 6 Oct '22"
53877680412557,"POTM Eredivisie 6 Oct '22"
53877680480548,"POTM Eredivisie 6 Oct '22"
53877680492034,"POTM Eredivisie 6 Oct '22"
53877680495772,"POTM Eredivisie 6 Oct '22"
53877680499857,"POTM Eredivisie 6 Oct '22"
53877680499940,"POTM Eredivisie 6 Oct '22"
53877680500374,"POTM Eredivisie 6 Oct '22"
53877680509942,"POTM Eredivisie 6 Oct '22"
53877680515942,"POTM Eredivisie 6 Oct '22"
53877680518757,"POTM Eredivisie 6 Oct '22"
52778437221697,"POTW 6 Oct '22"
52778437223736,"POTW 6 Oct '22"
52778437228630,"POTW 6 Oct '22"
52778437241800,"POTW 6 Oct '22"
52778437283055,"POTW 6 Oct '22"
52778437284864,"POTW 6 Oct '22"
52778437296081,"POTW 6 Oct '22"
52778437296248,"POTW 6 Oct '22"
52778437299084,"POTW 6 Oct '22"
52778437313168,"POTW 6 Oct '22"
52778437319440,"POTW 6 Oct '22"
105559290326363,"Club Selection Manchester B 17 Oct '22"
105559290328799,"Club Selection Manchester B 17 Oct '22"
105559290329771,"Club Selection Manchester B 17 Oct '22"
105559290391108,"Club Selection Manchester B 17 Oct '22"
105559290392799,"Club Selection Manchester B 17 Oct '22"
105559290393784,"Club Selection Manchester B 17 Oct '22"
105559290396792,"Club Selection Manchester B 17 Oct '22"
105559290415527,"Club Selection Manchester B 17 Oct '22"
52778705738888,"POTW 13 Oct '22"
52778705677064,"POTW 13 Oct '22"
52778705733945,"POTW 13 Oct '22"
52778705728732,"POTW 13 Oct '22"
52778705743006,"POTW 13 Oct '22"
52778705653841,"POTW 13 Oct '22"
52778705728882,"POTW 13 Oct '22"
52778705734992,"POTW 13 Oct '22"
52778705744440,"POTW 13 Oct '22"
52778705729961,"POTW 13 Oct '22"
52778705674151,"POTW 13 Oct '22"
105559827200270,"Club Selection Napoli 24 Oct '22"
105559827257381,"Club Selection Napoli 24 Oct '22"
105559827261298,"Club Selection Napoli 24 Oct '22"
105559827269866,"Club Selection Napoli 24 Oct '22"
105559827275356,"Club Selection Napoli 24 Oct '22"
105559827275612,"Club Selection Napoli 24 Oct '22"
105559827279791,"Club Selection Napoli 24 Oct '22"
105559827281616,"Club Selection Napoli 24 Oct '22"
105560095741727,"National Team Selection Indonesia [Deluxe] Oct ’22"
105560095744659,"National Team Selection Indonesia [Deluxe] Oct ’22"
105560095744660,"National Team Selection Indonesia [Deluxe] Oct ’22"
105560095744662,"National Team Selection Indonesia [Deluxe] Oct ’22"
