card_id,temporada,tipo,overall,roda_motor,nome,posicao,estilo_of,estilo_of_id,estilo_of_novo,estilo_of_pos,estilo_def,estilo_def_id,estilo_def_novo,pe,altura,peso,idade,nacionalidade,impeto_s1,impeto_s2_cond,vaga_s1,vaga_s2,atributos
16576,2027,base,74,false,Kim Jin-Su,LB,Lateral ofensivo,44,false,LD/LE,Básico,0,false,Esquerdo,177,69,33,Korea Republic,,,false,false,"[61,66,67,64,69,70,57,56,65,63,63,66,64,64,40,40,40,40,40,77,78,62,74,64,71,78]"
16577,2027,base,71,false,Musashi Suzuki,CF,Homem de área,12,false,CA,Básico,0,false,Direito,185,75,31,Japan,,,false,false,"[67,63,61,58,56,53,70,69,61,56,45,48,63,52,40,40,40,40,40,75,70,72,74,69,62,70]"
16578,2027,base,77,false,Sho Sasaki,CB,Provocador,60,false,,Básico,0,false,Direito,177,70,36,Japan,,,false,false,"[52,68,63,65,67,72,54,76,62,66,71,70,74,80,40,40,40,40,40,72,68,66,78,70,63,75]"
16581,2027,base,71,false,Ryo Okui,RB,Lateral ofensivo,44,false,LD/LE,Básico,0,false,Direito,169,65,35,Japan,,,false,false,"[61,68,64,67,68,72,59,62,64,67,61,63,64,59,40,40,40,40,40,72,74,67,66,65,67,73]"
16587,2027,base,71,false,Daiki Watari,CF,Artilheiro,4,false,CA,Básico,0,false,Direito,176,70,32,Japan,,,false,false,"[70,65,64,60,59,55,72,69,56,55,52,56,65,64,40,40,40,40,40,68,70,66,67,64,67,71]"
16589,2027,base,71,false,Takayuki Mae,RB,Lateral ofensivo,44,false,LD/LE,Básico,0,false,Direito,172,68,32,Japan,,,false,false,"[56,67,64,61,65,72,55,65,64,69,68,67,71,68,40,40,40,40,40,71,64,68,72,69,62,74]"
16597,2027,base,72,false,Kazuki Oiwa,CB,Provocador,60,false,,Básico,0,false,Direito,182,79,36,Japan,,,false,false,"[51,62,54,58,63,66,55,67,56,58,73,70,68,74,40,40,40,40,40,67,61,69,72,70,58,67]"
16599,2027,base,75,false,Paik Sung-Dong,LWF,Lateral móvel,72,false,PTD/PTE/MLD/MLE,Básico,0,false,Direito,171,66,34,Korea Republic,,,false,false,"[66,72,76,70,71,75,65,59,66,73,50,55,62,57,40,40,40,40,40,70,74,64,63,56,76,73]"
16610,2027,base,72,false,Shuhei Matsubara,GK,Goleiro adiantado,64,false,GO,Novo (2027),184,true,Direito,185,87,33,Japan,,,false,false,"[41,47,41,43,49,53,41,42,45,50,50,43,49,60,67,65,68,63,72,56,51,71,68,76,50,56]"
16625,2027,base,74,false,Shinya Yajima,LMF,Jogador de infiltração,24,false,SA/MAT/MLD/MLE/MLG,Básico,0,false,Direito,174,70,31,Japan,,,false,false,"[64,72,68,70,74,71,66,58,73,75,50,53,57,60,40,40,40,40,40,69,74,73,57,55,72,74]"
16633,2027,base,75,false,Ryuga Suzuki,LB,Básico,0,false,,Básico,0,false,Esquerdo,180,66,31,Japan,,,false,false,"[62,69,69,58,67,73,65,67,62,70,63,74,66,61,40,40,40,40,40,77,74,70,71,67,59,74]"
16650,2027,base,75,false,Tomoya Inukai,CB,Atacante surpresa,40,false,ZC,Básico,0,false,Direito,182,78,32,Japan,,,false,false,"[47,56,51,53,58,64,60,73,60,65,73,70,72,68,40,40,40,40,40,65,62,80,71,77,56,69]"
16652,2027,base,72,false,Ryohei Shirasaki,CMF,Jogador de infiltração,24,false,SA/MAT/MLD/MLE/MLG,Básico,0,false,Direito,181,70,32,Japan,,,false,false,"[65,72,68,70,73,75,63,61,68,71,61,64,60,59,40,40,40,40,40,70,64,72,65,61,67,72]"
16657,2027,base,72,false,Shun Takagi,GK,Goleiro adiantado,64,false,GO,Novo (2027),188,true,Esquerdo,181,76,36,Japan,,,false,false,"[45,49,42,46,55,59,46,42,47,48,51,47,60,63,70,64,71,69,72,58,61,68,67,64,50,55]"
16658,2027,base,73,false,Paulo Junichi Tanaka,LWF,Ala produtivo,16,false,PTD/PTE,Básico,0,false,Esquerdo,169,68,32,Japan,,,false,false,"[65,70,76,66,67,69,65,61,62,64,52,52,61,51,40,40,40,40,40,72,74,68,60,65,70,66]"
16659,2027,base,70,false,Kim Jung-Hyun,DMF,Primeiro volante,32,false,VOL,Primeiro volante,32,false,Direito,186,77,32,Korea Republic,,,false,false,"[61,70,62,68,72,73,61,69,61,64,60,70,63,58,40,40,40,40,40,67,67,71,66,71,57,72]"
16680,2026,base,75,false,Lee Ki-Je,LB,Lateral ofensivo,44,false,LD/LE,Básico,0,false,Esquerdo,175,72,35,Korea Republic,,,false,false,"[61,69,66,63,70,69,61,60,72,73,66,70,66,62,40,40,40,40,40,77,73,70,66,67,72,80]"
16702,2027,base,66,false,Lee Min-Soo,DMF,Orquestrador,80,false,MLG/VOL,Básico,0,false,Direito,178,71,33,Korea Republic,,,false,false,"[56,67,57,66,73,71,58,56,64,68,57,62,66,63,40,40,40,40,40,68,71,66,69,61,58,74]"
16726,2027,base,74,false,Gakuto Notsuda,CMF,Orquestrador,80,false,MLG/VOL,Básico,0,false,Esquerdo,177,71,31,Japan,,,false,false,"[63,73,66,70,74,77,65,56,73,75,63,66,68,65,40,40,40,40,40,65,70,76,62,61,72,73]"
16727,2027,base,71,false,Park Hyung-Jin,LB,Básico,0,false,,Básico,0,false,Esquerdo,182,74,35,Korea Republic,,,false,false,"[61,71,71,59,65,68,64,62,72,73,60,60,66,57,40,40,40,40,40,74,69,69,70,71,58,72]"
16728,2027,base,76,false,Takuma Asano,RWF,Ala produtivo,16,false,PTD/PTE,Básico,0,false,Direito,173,71,31,Japan,,,false,false,"[66,72,76,65,65,63,72,57,55,62,50,55,55,52,40,40,40,40,40,80,82,73,70,63,75,74]"
16734,2027,base,73,false,Kosuke Fujioka,CF,Homem de área,12,false,CA,Básico,0,false,Direito,174,68,31,Japan,,,false,false,"[71,68,62,59,65,60,73,70,58,71,45,49,52,48,40,40,40,40,40,67,71,75,70,60,65,73]"
16737,2027,base,71,false,Shogo Onishi,GK,Básico,0,false,,Novo (2027),176,true,Esquerdo,184,90,35,Japan,,,false,false,"[41,51,49,48,53,55,41,53,41,41,47,45,45,60,67,67,65,65,71,56,58,63,66,66,53,51]"
16750,2027,base,74,false,Ahn Young-Kyu,CB,O Destruidor,36,false,MLG/VOL/LD/LE/ZC,O Destruidor,36,false,Direito,185,75,36,Korea Republic,,,false,false,"[57,63,58,62,66,70,53,75,57,52,72,71,65,67,40,40,40,40,40,64,59,65,71,76,57,68]"
16767,2027,base,71,false,Genki Yamada,GK,Goleiro defensivo,68,false,GO,Armador criativo,56,false,Direito,187,83,31,Japan,,,false,false,"[40,49,43,46,51,55,40,40,46,49,51,48,52,65,67,64,68,70,67,58,55,66,74,71,55,57]"
16772,2027,base,71,false,Ryutaro Iio,RB,Lateral ofensivo,44,false,LD/LE,Básico,0,false,Direito,173,69,34,Japan,,,false,false,"[61,66,65,63,67,70,59,66,59,63,62,64,66,60,40,40,40,40,40,76,72,70,67,64,66,71]"
16774,2027,base,70,false,Kengo Nagai,GK,Goleiro adiantado,64,false,GO,Atacante pivô,52,false,Direito,184,80,31,Japan,,,false,false,"[40,46,42,43,50,55,40,41,45,46,48,43,46,60,68,65,66,70,69,51,53,67,73,68,55,57]"
16776,2027,base,71,false,Ryota Nakamura,RWF,Ala produtivo,16,false,PTD/PTE,Básico,0,false,Direito,178,78,34,Japan,,,false,false,"[68,67,69,63,63,62,69,68,54,53,57,62,60,60,40,40,40,40,40,76,69,67,71,69,67,69]"
16792,2027,base,74,false,Takuya Kida,DMF,Orquestrador,80,false,MLG/VOL,Básico,0,false,Direito,170,65,31,Japan,,,false,false,"[52,73,65,70,72,75,56,62,64,68,72,70,73,78,40,40,40,40,40,67,71,74,65,60,76,79]"
16799,2027,base,74,false,Yuki Honda,LB,Lateral defensivo,48,false,LD/LE,Básico,0,false,Esquerdo,173,69,34,Japan,,,false,false,"[54,66,59,63,65,70,47,66,59,68,74,72,75,78,40,40,40,40,40,73,68,75,72,65,69,80]"
16800,2027,base,80,false,Takumi Minamino,AMF,Jogador de infiltração,24,false,SA/MAT/MLD/MLE/MLG,Básico,0,false,Direito,174,67,30,Japan,,,false,false,"[71,76,79,78,73,69,74,53,67,71,51,54,63,60,40,40,40,40,40,77,83,71,70,60,81,75]"
16801,2026,base,73,false,Gu Sung-Yun,GK,Básico,0,false,,Goleiro adiantado,64,false,Direito,198,92,32,Korea Republic,,,false,false,"[40,46,43,43,52,57,40,40,47,45,43,41,47,60,68,64,70,64,73,51,48,76,66,80,47,53]"
16809,2027,base,70,false,Hiroki Akino,DMF,Orquestrador,80,false,MLG/VOL,Básico,0,false,Esquerdo,176,68,31,Japan,,,false,false,"[57,69,65,71,73,70,59,62,72,75,65,68,60,67,40,40,40,40,40,65,62,72,66,67,64,73]"
16811,2027,base,70,false,Yusuke Kobayashi,DMF,O Destruidor,36,false,MLG/VOL/LD/LE/ZC,O Destruidor,36,false,Direito,172,64,31,Japan,,,false,false,"[51,69,64,67,72,68,52,62,56,56,68,73,75,72,40,40,40,40,40,67,68,71,67,60,66,74]"
16812,2026,base,74,false,Nakamura Kosuke,GK,Básico,0,false,,Goleiro adiantado,64,false,Direito,185,82,31,Japan,,,false,false,"[40,51,41,42,50,57,40,40,50,47,49,45,52,60,71,68,74,72,71,58,61,66,74,67,55,58]"
16813,2027,base,73,false,Tomoki Imai,CB,Atacante surpresa,40,false,ZC,Básico,0,false,Direito,178,78,35,Japan,,,false,false,"[54,67,65,62,66,64,52,66,56,61,71,67,65,69,40,40,40,40,40,74,71,64,72,66,70,73]"
16814,2027,base,71,false,Kazuki Kozuka,AMF,Armador criativo,56,false,SA/PTD/PTE/MAT/MLD/MLE,Básico,0,false,Direito,173,68,31,Japan,,,false,false,"[66,70,66,69,75,72,69,58,68,72,51,61,58,57,40,40,40,40,40,66,64,70,60,55,65,72]"
16815,2027,base,69,false,Naoki Kawaguchi,RB,Novo (2027),176,true,,Básico,0,false,Direito,177,72,31,Japan,,,false,false,"[55,66,60,64,65,68,52,65,58,63,65,69,72,76,40,40,40,40,40,74,69,64,70,68,65,67]"
16817,2027,base,72,false,Ayumi Niekawa,GK,Goleiro defensivo,68,false,GO,Lateral ofensivo,44,false,Direito,195,90,31,Japan,,,false,false,"[41,45,40,41,46,55,40,44,45,49,43,41,48,60,67,65,63,68,73,51,50,71,63,79,45,56]"
16822,2027,base,73,false,Yuta Toyokawa,RWF,Ala produtivo,16,false,PTD/PTE,Básico,0,false,Direito,171,68,31,Japan,,,false,false,"[66,70,72,68,64,68,69,57,62,63,51,50,58,60,40,40,40,40,40,75,77,74,66,56,73,68]"
16823,2027,base,76,false,Naomichi Ueda,CB,Provocador,60,false,,Básico,0,false,Direito,186,79,31,Japan,,,false,false,"[48,62,53,56,59,64,46,76,51,54,77,73,75,74,40,40,40,40,40,63,59,65,73,78,57,74]"
16830,2027,base,70,false,Junki Kanayama,GK,Goleiro adiantado,64,false,GO,Lateral ofensivo,44,false,Direito,187,82,37,Japan,,,false,false,"[40,46,41,44,50,57,41,40,45,48,52,48,50,60,71,65,63,62,67,53,49,71,65,74,52,55]"
16835,2027,base,73,false,Ibuki Fujita,CMF,Orquestrador,80,false,MLG/VOL,Básico,0,false,Direito,170,68,34,Japan,,,false,false,"[60,72,66,71,73,67,63,64,60,62,69,74,76,73,40,40,40,40,40,64,67,68,64,65,71,75]"
16836,2027,base,74,false,Genta Miura,CB,Provocador,60,false,,Básico,0,false,Direito,183,77,30,Japan,,,false,false,"[47,64,54,56,62,67,53,71,56,61,73,70,68,69,40,40,40,40,40,68,65,63,71,75,59,70]"
16845,2027,base,72,false,Hiroto Nakagawa,AMF,Jogador de infiltração,24,false,SA/MAT/MLD/MLE/MLG,Básico,0,false,Direito,155,60,31,Japan,,,false,false,"[67,71,75,73,71,69,66,62,62,67,55,46,57,60,40,40,40,40,40,69,74,67,66,49,75,72]"
16851,2027,base,71,false,Shoya Nakajima,LWF,Armador criativo,56,false,SA/PTD/PTE/MAT/MLD/MLE,Básico,0,false,Direito,164,64,31,Japan,,,false,false,"[63,67,69,71,67,72,64,49,66,74,45,45,51,48,40,40,40,40,40,73,78,67,57,49,82,66]"
16852,2027,base,71,false,Kyohei Yoshino,DMF,Primeiro volante,32,false,VOL,Primeiro volante,32,false,Direito,182,75,31,Japan,,,false,false,"[55,66,61,64,68,65,57,68,55,59,71,73,70,75,40,40,40,40,40,66,63,73,71,70,59,74]"
16855,2027,base,72,false,Naoki Maeda,RWF,Armador criativo,56,false,SA/PTD/PTE/MAT/MLD/MLE,Básico,0,false,Esquerdo,177,72,31,Japan,,,false,false,"[65,70,72,67,65,68,66,56,58,65,49,48,58,56,40,40,40,40,40,74,77,65,54,61,73,69]"
16857,2027,base,72,false,William Popp,GK,Goleiro defensivo,68,false,GO,Lateral defensivo,48,false,Direito,192,89,31,Japan,,,false,false,"[40,52,42,45,56,61,42,43,52,49,47,49,52,65,70,65,64,68,72,61,55,75,70,73,53,61]"
16858,2027,base,74,false,Yuki Nogami,CB,Atacante surpresa,40,false,ZC,Básico,0,false,Direito,180,72,34,Japan,,,false,false,"[51,60,55,58,63,65,54,69,56,59,73,71,68,76,40,40,40,40,40,67,64,65,74,72,62,71]"
16859,2027,base,71,false,Tsubasa Shibuya,GK,Novo (2027),192,true,,Novo (2027),188,true,Direito,189,89,30,Japan,,,false,false,"[40,47,45,43,52,56,42,40,47,57,52,45,46,60,65,66,70,63,68,60,54,71,67,68,50,51]"
16862,2027,base,71,false,Masaya Matsumoto,RMF,Armador criativo,56,false,SA/PTD/PTE/MAT/MLD/MLE,Básico,0,false,Direito,175,69,30,Japan,,,false,false,"[64,69,66,65,68,70,64,57,68,71,58,60,65,63,40,40,40,40,40,72,67,73,62,60,65,73]"
16864,2027,base,70,false,Hirotaka Mita,CMF,Meia versátil,28,false,MLD/MLE/MLG/VOL,Meia versátil,28,false,Esquerdo,173,65,35,Japan,,,false,false,"[65,70,63,69,73,71,65,56,72,70,62,66,61,69,40,40,40,40,40,68,63,69,61,55,69,67]"
16868,2027,base,72,false,Kazuki Fukai,CMF,O Destruidor,36,false,MLG/VOL/LD/LE/ZC,O Destruidor,36,false,Direito,179,80,30,Japan,,,false,false,"[62,70,63,66,69,72,64,67,59,65,68,70,73,67,40,40,40,40,40,63,68,71,66,73,64,70]"
16869,2027,base,71,false,Yuto Horigome,LB,Lateral defensivo,48,false,LD/LE,Básico,0,false,Esquerdo,168,67,31,Japan,,,false,false,"[55,69,63,66,65,70,57,59,64,71,67,73,74,70,40,40,40,40,40,68,75,70,64,55,79,76]"
16873,2027,base,73,false,Takuya Iwanami,CB,Provocador,60,false,,Básico,0,false,Direito,186,72,31,Japan,,,false,false,"[52,61,54,58,63,66,57,74,65,67,73,68,70,72,40,40,40,40,40,65,60,74,72,75,61,66]"
16875,2026,base,70,false,Park Kwang-Il,RB,Lateral ofensivo,44,false,LD/LE,Básico,0,false,Direito,173,65,35,Korea Republic,,,false,false,"[61,64,66,66,70,71,62,63,69,72,63,67,61,63,40,40,40,40,40,71,66,69,64,62,72,72]"
16877,2027,base,71,false,Gakuji Ota,GK,Goleiro defensivo,68,false,GO,Lateral ofensivo,44,false,Direito,190,86,35,Japan,,,false,false,"[40,45,40,42,46,53,43,42,46,49,52,47,52,60,67,64,62,66,72,56,50,73,70,81,50,55]"
31044,2026,base,77,false,Radamel Falcao,CF,Homem de área,12,false,CA,Básico,0,false,Direito,177,72,40,Colombia,,,false,false,"[78,75,68,72,68,61,76,80,70,74,45,44,60,55,40,40,40,40,40,57,61,76,79,64,71,56]"
31378,2027,base,72,false,Andrea Masiello,CB,Provocador,60,false,,Básico,0,false,Direito,185,75,39,Italy,,,false,false,"[54,63,56,58,64,66,54,72,54,57,72,74,72,75,40,40,40,40,40,59,58,69,72,75,61,65]"
31427,2027,base,70,false,Kazuhiko Chiba,CB,Provocador,60,false,,Básico,0,false,Direito,183,77,40,Japan,,,false,false,"[52,59,51,54,62,67,51,66,53,56,76,69,65,74,40,40,40,40,40,60,55,71,67,72,59,65]"
31506,2027,base,70,false,Jakkaphan Kaewprom,AMF,Armador criativo,56,false,SA/PTD/PTE/MAT/MLD/MLE,Básico,0,false,Direito,170,67,37,Thailand,,,false,false,"[68,70,66,66,70,73,65,55,70,74,57,60,67,68,40,40,40,40,40,63,70,67,68,56,74,66]"
32386,2027,base,77,false,John Ruddy,GK,Goleiro defensivo,68,false,GO,Armador criativo,56,false,Direito,193,97,39,England,,,false,false,"[41,51,43,45,52,59,40,40,52,43,46,42,45,60,72,74,69,70,71,51,47,68,63,81,46,51]"
32664,2027,base,73,false,Ricardo Batista,GK,Goleiro adiantado,64,false,GO,Armador criativo,56,false,Esquerdo,193,79,39,Angola,,,false,false,"[40,50,41,40,53,56,40,41,50,42,45,42,42,60,70,69,69,70,68,55,57,67,67,70,50,50]"
32782,2027,base,78,false,Hugo Rodallega,CF,Pivô,88,false,CA,Básico,0,false,Direito,181,82,40,Colombia,,,false,false,"[77,73,70,69,62,57,74,75,72,70,46,44,53,45,40,40,40,40,40,67,69,75,72,78,66,67]"
33075,2027,base,76,false,Lorenzo De Silvestri,RB,Lateral defensivo,48,false,LD/LE,Básico,0,false,Direito,187,92,37,Italy,,,false,false,"[64,70,67,65,67,73,62,75,61,64,67,70,77,72,40,40,40,40,40,75,69,74,74,77,61,75]"
33167,2027,base,75,false,Jonathan de Guzmán,CMF,Meia versátil,28,false,MLD/MLE/MLG/VOL,Meia versátil,28,false,Direito,173,70,38,Netherlands,,,false,false,"[66,74,70,73,74,72,65,58,72,75,61,66,65,64,40,40,40,40,40,70,67,75,64,68,70,73]"
33185,2026,base,85,false,Manuel Neuer,GK,Básico,0,false,,Goleiro adiantado,64,false,Direito,193,93,40,Germany,,,false,false,"[40,65,55,53,62,66,40,55,65,53,60,60,60,65,80,74,80,75,81,48,44,78,70,71,57,62]"
33301,2027,base,77,false,Regis Gurtner,GK,Goleiro adiantado,64,false,GO,Goleiro adiantado,64,false,Direito,182,82,39,France,,,false,false,"[40,52,46,42,57,59,40,57,52,46,47,42,43,66,73,70,73,70,71,55,54,69,71,68,56,57]"
33895,2027,base,76,false,Roman Eremenko,AMF,Armador criativo,56,false,SA/PTD/PTE/MAT/MLD/MLE,Básico,0,false,Direito,186,80,38,Finland,,,false,false,"[68,77,75,73,77,76,65,65,72,73,50,51,62,51,40,40,40,40,40,68,62,77,63,66,70,65]"
34098,2027,base,83,false,Luka Modrić,CMF,Orquestrador,80,false,MLG/VOL,Básico,0,false,Direito,172,66,40,Croatia,,,false,false,"[70,87,80,87,86,85,65,55,75,82,62,67,60,62,40,40,40,40,40,65,72,75,61,60,85,71]"
34430,2027,base,79,false,Óscar Ustari,GK,Goleiro defensivo,68,false,GO,Novo (2027),196,true,Direito,184,82,39,Argentina,,,false,false,"[41,52,44,46,59,64,41,45,50,50,47,44,49,60,75,72,74,75,74,53,59,67,68,65,57,52]"
34437,2027,base,78,false,Łukasz Fabiański,GK,Goleiro adiantado,64,false,GO,Novo (2027),200,true,Direito,190,83,40,Poland,,,false,false,"[40,55,45,46,53,55,44,40,55,43,46,42,45,60,75,78,76,67,73,50,54,67,67,70,50,52]"
34611,2027,base,78,false,Dimitri Payet,AMF,Clássico nº 10,20,false,SA/MAT,Básico,0,false,Direito,175,77,38,France,,,false,false,"[71,80,76,77,80,79,70,52,77,79,43,42,45,48,40,40,40,40,40,60,66,77,49,67,71,61]"
34641,2027,base,77,false,Ashley Young,RB,Lateral ofensivo,44,false,LD/LE,Básico,0,false,Direito,175,65,40,England,,,false,false,"[65,72,68,72,70,75,62,50,72,79,70,71,74,69,40,40,40,40,40,70,74,72,64,65,74,75]"
34799,2027,base,74,false,José Fonte,CB,O Destruidor,36,false,MLG/VOL/LD/LE/ZC,O Destruidor,36,false,Direito,191,83,42,Portugal,,,false,false,"[55,66,63,62,71,69,52,75,53,61,75,68,76,75,40,40,40,40,40,60,58,62,73,75,57,60]"
34813,2027,base,79,false,Marko Arnautović,CF,Puxa marcação,8,false,CA/SA/MAT,Básico,0,false,Direito,192,83,36,Austria,,,false,false,"[74,73,68,72,65,65,74,73,66,71,52,55,70,63,40,40,40,40,40,69,66,79,67,81,62,72]"
34881,2027,base,81,false,Luis Suárez,CF,Atacante pivô,52,false,CA/SA,Básico,0,false,Direito,182,83,38,Uruguay,,,false,false,"[81,77,70,72,68,64,83,77,72,74,46,47,74,57,40,40,40,40,40,56,59,81,59,76,73,66]"
35017,2027,base,77,false,André-Pierre Gignac,CF,Atacante pivô,52,false,CA/SA,Básico,0,false,Direito,187,84,40,France,,,false,false,"[77,72,70,64,67,62,75,77,77,72,44,42,66,55,40,40,40,40,40,61,63,80,66,82,60,65]"
35113,2027,base,70,false,Natxo Insa,CMF,Orquestrador,80,false,MLG/VOL,Básico,0,false,Direito,177,70,39,Malaysia,,,false,false,"[62,70,65,70,72,72,58,54,60,62,70,69,70,63,40,40,40,40,40,60,64,68,60,62,68,71]"
35124,2027,base,78,false,Óscar Trejo,AMF,Clássico nº 10,20,false,SA/MAT,Básico,0,false,Direito,180,79,37,Argentina,,,false,false,"[72,77,77,79,79,73,68,56,75,70,52,63,62,56,40,40,40,40,40,65,60,73,60,67,72,75]"
35207,2027,base,77,false,David Luiz,CB,Atacante surpresa,40,false,ZC,Básico,0,false,Direito,189,84,38,Brazil,,,false,false,"[57,70,59,64,73,78,62,78,72,73,71,72,79,81,40,40,40,40,40,61,57,80,81,76,56,70]"
35250,2027,base,79,false,Éver Banega,CMF,Orquestrador,80,false,MLG/VOL,Básico,0,false,Direito,174,71,37,Argentina,,,false,false,"[71,80,73,80,79,81,68,58,74,80,67,72,79,66,40,40,40,40,40,62,64,75,55,65,77,67]"
35252,2026,base,73,false,Marco Ruben,CF,Homem de área,12,false,CA,Básico,0,false,Direito,178,75,40,Argentina,,,false,false,"[75,70,62,70,65,61,74,72,60,66,48,47,62,59,40,40,40,40,40,59,62,70,69,70,64,62]"
35477,2027,base,79,false,Edinson Cavani,CF,Artilheiro,4,false,CA,Básico,0,false,Direito,185,71,38,Uruguay,,,false,false,"[74,75,69,72,71,63,71,77,70,74,48,57,69,68,40,40,40,40,40,71,69,79,77,75,61,67]"
35868,2027,base,73,false,Sho Ito,SS,Clássico nº 10,20,false,SA/MAT,Básico,0,false,Direito,184,76,37,Japan,,,false,false,"[69,70,65,69,68,66,70,64,61,62,50,52,65,57,40,40,40,40,40,64,61,74,66,68,62,65]"
35873,2027,base,71,false,Akihiro Hayashi,GK,Goleiro defensivo,68,false,GO,Lateral defensivo,48,false,Direito,195,92,38,Japan,,,false,false,"[40,50,44,47,52,55,42,41,48,45,51,47,48,60,69,70,65,66,67,54,52,66,63,71,55,58]"
35876,2027,base,79,false,César Azpilicueta,CB,Provocador,60,false,,Básico,0,false,Direito,178,75,36,Spain,,,false,false,"[57,72,66,73,75,75,53,70,60,70,75,77,80,78,40,40,40,40,40,72,68,73,77,70,72,73]"
35880,2027,base,77,false,José Sosa,CMF,Orquestrador,80,false,MLG/VOL,Básico,0,false,Direito,181,78,40,Argentina,,,false,false,"[68,80,71,78,76,74,64,61,76,81,58,74,65,67,40,40,40,40,40,65,64,82,60,73,70,67]"
35883,2027,base,76,false,Maxi Moralez,AMF,Armador criativo,56,false,SA/PTD/PTE/MAT/MLD/MLE,Básico,0,false,Direito,160,56,38,Argentina,,,false,false,"[70,76,73,75,77,75,67,53,70,73,51,56,64,60,40,40,40,40,40,71,78,69,61,54,76,70]"
36314,2027,base,69,false,Choi Chul-Soon,RB,Lateral ofensivo,44,false,LD/LE,Básico,0,false,Direito,173,70,38,Korea Republic,,,false,false,"[60,66,61,62,66,69,54,56,59,67,63,67,71,69,40,40,40,40,40,75,72,67,62,61,71,71]"
36556,2027,base,76,false,Chicharito,CF,Homem de área,12,false,CA,Básico,0,false,Direito,175,73,37,Mexico,,,false,false,"[76,72,68,71,61,58,75,73,53,61,45,48,60,60,40,40,40,40,40,65,73,70,76,60,70,65]"
36627,2027,base,85,false,Yann Sommer,GK,Goleiro defensivo,68,false,GO,Pivô,88,false,Direito,183,79,37,Switzerland,,,false,false,"[40,60,49,52,63,64,40,53,60,55,50,52,51,65,80,75,84,76,75,60,60,74,82,72,57,65]"
36703,2027,base,80,false,David Ospina,GK,Goleiro adiantado,64,false,GO,Novo (2027),204,true,Direito,183,80,37,Colombia,,,false,false,"[40,55,43,47,55,59,40,40,55,48,46,45,50,60,76,73,78,75,76,57,61,71,69,68,56,55]"
36714,2027,base,77,false,Arturo Vidal,CMF,Orquestrador,80,false,MLG/VOL,Básico,0,false,Direito,180,75,38,Chile,,,false,false,"[67,74,68,73,75,75,67,72,67,66,67,74,81,70,40,40,40,40,40,60,57,80,71,74,73,70]"
36718,2027,base,80,false,Alexis Sánchez,CF,Atacante pivô,52,false,CA/SA,Básico,0,false,Direito,169,62,37,Chile,,,false,false,"[75,80,77,75,72,76,72,63,74,76,51,55,65,62,40,40,40,40,40,73,76,80,72,64,80,69]"
36727,2027,base,80,false,Fernando Muslera,GK,Goleiro adiantado,64,false,GO,Novo (2027),212,true,Direito,190,84,39,Uruguay,,,false,false,"[40,55,49,51,58,59,40,47,56,47,48,46,52,62,74,72,83,77,71,47,53,75,84,71,68,56]"
36768,2026,base,76,false,Fraser Forster,GK,Básico,0,false,,Goleiro defensivo,68,false,Direito,201,93,38,England,,,false,false,"[40,50,42,46,51,57,40,40,50,43,46,45,50,60,73,66,74,76,70,56,57,73,67,72,50,52]"
36774,2027,base,77,false,Fernando,DMF,O Destruidor,36,false,MLG/VOL/LD/LE/ZC,O Destruidor,36,false,Direito,183,76,38,Brazil,,,false,false,"[56,73,65,70,75,70,55,70,55,60,76,77,82,77,40,40,40,40,40,59,56,72,71,77,68,73]"
36782,2027,base,75,false,Titi,CB,O Destruidor,36,false,MLG/VOL/LD/LE/ZC,O Destruidor,36,false,Esquerdo,188,89,37,Brazil,,,false,false,"[51,60,56,59,64,60,52,75,56,58,75,74,80,76,40,40,40,40,40,62,57,71,68,80,58,67]"
36807,2027,base,77,false,Mathias Jørgensen,CB,Atacante surpresa,40,false,ZC,Básico,0,false,Direito,189,79,35,Denmark,,,false,false,"[55,59,51,58,62,62,54,73,52,53,77,72,67,70,40,40,40,40,40,68,63,62,77,79,63,72]"
36878,2027,base,75,false,Raúl Fernández,GK,Goleiro adiantado,64,false,GO,Provocador,60,false,Direito,195,92,37,Spain,,,false,false,"[40,50,41,40,50,55,40,42,52,50,48,44,41,60,68,73,70,70,72,51,50,67,65,73,52,54]"
36943,2026,base,80,false,Cássio,GK,Básico,0,false,,Goleiro defensivo,68,false,Esquerdo,196,92,39,Brazil,,,false,false,"[43,55,49,46,56,61,40,52,55,45,52,48,54,60,75,72,76,71,73,48,49,76,63,80,48,57]"
36945,2026,base,76,false,Fágner,RB,Lateral ofensivo,44,false,LD/LE,Básico,0,false,Direito,168,67,37,Brazil,,,false,false,"[68,77,71,72,76,78,64,51,72,76,65,74,82,63,40,40,40,40,40,68,73,75,61,61,78,74]"
36949,2027,base,77,false,Sergio Romero,GK,Goleiro adiantado,64,false,GO,Novo (2027),196,true,Direito,192,87,38,Argentina,,,false,false,"[41,54,43,47,57,58,40,40,55,42,46,41,53,60,74,69,75,73,73,55,60,70,68,72,50,58]"
36967,2026,base,74,false,Noureddine Amrabat,RWF,Perito em cruzamento,76,false,PTD/PTE/MLD/MLE,Básico,0,false,Direito,179,87,39,Morocco,,,false,false,"[66,73,76,74,69,70,67,58,65,73,54,53,60,65,40,40,40,40,40,66,71,73,60,62,71,67]"
